"collection_date" "reef" "Speed.cm.s." "Bearing.degrees." "Velocity.N.cm.s." "Velocity.E.cm.s." "Temperature.C." "Year" "Si.uM." "NO2.uM." "N.N.uM." "NO3.uM." "PO4.uM." "sample_ID" "bag_num" "sample_ID2" "Fragment_number" "Health" "Month" "Samp_trip" "joining_info" "order" "species" "time_Reef" "Genotype" "Cluster" "sampling_trip" "X" "colour_reef" "colour_genotype" "colour_reef_genotype" "colour_timepoint" "colour_timepoint_reef" "cluster_latitude" "cluster_longitude" "cluster_depth"
"48" "19-Nov-19" "cf" 6.36242957746479 196.98735915493 -3.04292253521127 -1.64345070422535 27.189835915493 2019 0.426166666666667 0.0176666666666667 0.272 0.254333333333333 0.055 "apal_cf_gCN2_cl6_fr3_AH_2019-11-19" "bagnumber-2039" "apal_cf_gCN2_cl6_fr3_AH_2019-11-19" "3" "AH" "November" "Trip_5" "CN2_Cluster_6_3_cf" 219 "apal" "5_cf" "CN2" 6 5 NA "blue4" "blue4" "blue4" "orangered" "yellow3" 25.2208498 -80.2102087 18.6
"49" "19-Nov-19" "cf" 6.36242957746479 196.98735915493 -3.04292253521127 -1.64345070422535 27.189835915493 2019 0.426166666666667 0.0176666666666667 0.272 0.254333333333333 0.055 "apal_cf_gCN2_cl6_fr4_AH_2019-11-19" "bagnumber-2040" "apal_cf_gCN2_cl6_fr4_AH_2019-11-19" "4" "AH" "November" "Trip_5" "CN2_Cluster_6_4_cf" 220 "apal" "5_cf" "CN2" 6 5 NA "blue4" "blue4" "blue4" "orangered" "yellow3" 25.2208498 -80.2102087 18.6
"50" "19-Nov-19" "cf" 6.36242957746479 196.98735915493 -3.04292253521127 -1.64345070422535 27.189835915493 2019 0.426166666666667 0.0176666666666667 0.272 0.254333333333333 0.055 "apal_cf_gCN2_cl3_fr3_AH_2019-11-19" "bagnumber-2081" "apal_cf_gCN2_cl3_fr3_AH_2019-11-19" "3" "AH" "November" "Trip_5" "CN2_Cluster_3_3_cf" 237 "apal" "5_cf" "CN2" 3 5 NA "blue4" "blue4" "blue4" "orangered" "yellow3" 25.22087 -80.2102176 20.6
"51" "19-Nov-19" "cf" 6.36242957746479 196.98735915493 -3.04292253521127 -1.64345070422535 27.189835915493 2019 0.426166666666667 0.0176666666666667 0.272 0.254333333333333 0.055 "apal_cf_gCN2_cl3_fr4_AH_2019-11-19" "bagnumber-2082" "apal_cf_gCN2_cl3_fr4_AH_2019-11-19" "4" "AH" "November" "Trip_5" "CN2_Cluster_3_4_cf" 238 "apal" "5_cf" "CN2" 3 5 NA "blue4" "blue4" "blue4" "orangered" "yellow3" 25.22087 -80.2102176 20.6
"52" "19-Nov-19" "cf" 6.36242957746479 196.98735915493 -3.04292253521127 -1.64345070422535 27.189835915493 2019 0.426166666666667 0.0176666666666667 0.272 0.254333333333333 0.055 "apal_cf_gCN2_cl3_fr5_AH_2019-11-19" "bagnumber-2083" "apal_cf_gCN2_cl3_fr5_AH_2019-11-19" "5" "AH" "November" "Trip_5" "CN2_Cluster_3_5_cf" 239 "apal" "5_cf" "CN2" 3 5 NA "blue4" "blue4" "blue4" "orangered" "yellow3" 25.22087 -80.2102176 20.6
"53" "19-Nov-19" "ndr" 5.86105902777778 181.807673611111 0.673298611111107 -0.0431944444444435 25.7333774305556 2019 0.159166666666667 0.0178333333333333 0.128333333333333 0.11 0.0296666666666667 "apal_ndr_gHS1_cl63_fr3_AH_2019-11-19" "bagnumber-2153" "apal_ndr_gHS1_cl63_fr3_AH_2019-11-19" "3" "AH" "November" "Trip_5" "HS1_Cluster_63_3_ndr" 240 "apal" "5_ndr" "HS1" 63 5 NA "maroon2" "greenyellow" "olivedrab1" "orangered" "olivedrab1" 25.1302969 -80.2938556 12.6
"54" "19-Nov-19" "ndr" 5.86105902777778 181.807673611111 0.673298611111107 -0.0431944444444435 25.7333774305556 2019 0.159166666666667 0.0178333333333333 0.128333333333333 0.11 0.0296666666666667 "apal_ndr_gHS1_cl63_fr4_AH_2019-11-19" "bagnumber-2154" "apal_ndr_gHS1_cl63_fr4_AH_2019-11-19" "4" "AH" "November" "Trip_5" "HS1_Cluster_63_4_ndr" 241 "apal" "5_ndr" "HS1" 63 5 NA "maroon2" "greenyellow" "olivedrab1" "orangered" "olivedrab1" 25.1302969 -80.2938556 12.6
"55" "19-Nov-19" "ndr" 5.86105902777778 181.807673611111 0.673298611111107 -0.0431944444444435 25.7333774305556 2019 0.159166666666667 0.0178333333333333 0.128333333333333 0.11 0.0296666666666667 "apal_ndr_gCN2_cl57_fr3_AH_2019-11-19" "bagnumber-2162" "apal_ndr_gCN2_cl57_fr3_AH_2019-11-19" "3" "AH" "November" "Trip_5" "CN2_Cluster_57_3_ndr" 242 "apal" "5_ndr" "CN2" 57 5 NA "maroon2" "blue4" "greenyellow" "orangered" "olivedrab1" 25.1303246 -80.2938481 10.7
"56" "19-Nov-19" "ndr" 5.86105902777778 181.807673611111 0.673298611111107 -0.0431944444444435 25.7333774305556 2019 0.159166666666667 0.0178333333333333 0.128333333333333 0.11 0.0296666666666667 "apal_ndr_gCN2_cl57_fr4_AH_2019-11-19" "bagnumber-2163" "apal_ndr_gCN2_cl57_fr4_AH_2019-11-19" "4" "AH" "November" "Trip_5" "CN2_Cluster_57_4_ndr" 243 "apal" "5_ndr" "CN2" 57 5 NA "maroon2" "blue4" "greenyellow" "orangered" "olivedrab1" 25.1303246 -80.2938481 10.7
"57" "19-Nov-19" "ndr" 5.86105902777778 181.807673611111 0.673298611111107 -0.0431944444444435 25.7333774305556 2019 0.159166666666667 0.0178333333333333 0.128333333333333 0.11 0.0296666666666667 "apal_ndr_gCN2_cl57_fr5_AH_2019-11-19" "bagnumber-2164" "apal_ndr_gCN2_cl57_fr5_AH_2019-11-19" "5" "AH" "November" "Trip_5" "CN2_Cluster_57_5_ndr" 244 "apal" "5_ndr" "CN2" 57 5 NA "maroon2" "blue4" "greenyellow" "orangered" "olivedrab1" 25.1303246 -80.2938481 10.7
"58" "19-Nov-19" "ndr" 5.86105902777778 181.807673611111 0.673298611111107 -0.0431944444444435 25.7333774305556 2019 0.159166666666667 0.0178333333333333 0.128333333333333 0.11 0.0296666666666667 "apal_ndr_gCN4_cl38_frB_AH_2019-11-19" "bagnumber-2168" "apal_ndr_gCN4_cl38_frB_AH_2019-11-19" "B" "AH" "November" "Trip_5" "CN4_Cluster_38_B_ndr" 245 "apal" "5_ndr" "CN4" 38 5 NA "maroon2" "maroon2" "lightskyblue" "orangered" "olivedrab1" 25.1303348 -80.2939119 12.7
"59" "19-Nov-19" "ndr" 5.86105902777778 181.807673611111 0.673298611111107 -0.0431944444444435 25.7333774305556 2019 0.159166666666667 0.0178333333333333 0.128333333333333 0.11 0.0296666666666667 "apal_ndr_gCN4_cl38_fr4_AH_2019-11-19" "bagnumber-2169" "apal_ndr_gCN4_cl38_fr4_AH_2019-11-19" "4" "AH" "November" "Trip_5" "CN4_Cluster_38_4_ndr" 246 "apal" "5_ndr" "CN4" 38 5 NA "maroon2" "maroon2" "lightskyblue" "orangered" "olivedrab1" 25.1303348 -80.2939119 12.7
"60" "19-Nov-19" "ndr" 5.86105902777778 181.807673611111 0.673298611111107 -0.0431944444444435 25.7333774305556 2019 0.159166666666667 0.0178333333333333 0.128333333333333 0.11 0.0296666666666667 "apal_ndr_gCN4_cl38_fr5_AH_2019-11-19" "bagnumber-2170" "apal_ndr_gCN4_cl38_fr5_AH_2019-11-19" "5" "AH" "November" "Trip_5" "CN4_Cluster_38_5_ndr" 247 "apal" "5_ndr" "CN4" 38 5 NA "maroon2" "maroon2" "lightskyblue" "orangered" "olivedrab1" 25.1303348 -80.2939119 12.7
"61" "19-Nov-19" "ndr" 5.86105902777778 181.807673611111 0.673298611111107 -0.0431944444444435 25.7333774305556 2019 0.159166666666667 0.0178333333333333 0.128333333333333 0.11 0.0296666666666667 "apal_ndr_gCN4_cl38_fr6_AH_2019-11-19" "bagnumber-2171" "apal_ndr_gCN4_cl38_fr6_AH_2019-11-19" "6" "AH" "November" "Trip_5" "CN4_Cluster_38_6_ndr" 248 "apal" "5_ndr" "CN4" 38 5 NA "maroon2" "maroon2" "lightskyblue" "orangered" "olivedrab1" 25.1303348 -80.2939119 12.7
"62" "19-Nov-19" "ndr" 5.86105902777778 181.807673611111 0.673298611111107 -0.0431944444444435 25.7333774305556 2019 0.159166666666667 0.0178333333333333 0.128333333333333 0.11 0.0296666666666667 "apal_ndr_gCN4_cl38_fr3_AH_2019-11-19" "bagnumber-2172" "apal_ndr_gCN4_cl38_fr3_AH_2019-11-19" "3" "AH" "November" "Trip_5" "CN4_Cluster_38_3_ndr" 249 "apal" "5_ndr" "CN4" 38 5 NA "maroon2" "maroon2" "lightskyblue" "orangered" "olivedrab1" 25.1303348 -80.2939119 12.7
"63" "19-Nov-19" "ndr" 5.86105902777778 181.807673611111 0.673298611111107 -0.0431944444444435 25.7333774305556 2019 0.159166666666667 0.0178333333333333 0.128333333333333 0.11 0.0296666666666667 "apal_ndr_gCN4_cl32_frB_AH_2019-11-19" "bagnumber-2173" "apal_ndr_gCN4_cl32_frB_AH_2019-11-19" "B" "AH" "November" "Trip_5" "CN4_Cluster_32_B_ndr" 250 "apal" "5_ndr" "CN4" 32 5 NA "maroon2" "maroon2" "lightskyblue" "orangered" "olivedrab1" 25.1303377 -80.2939212 11.7
"64" "19-Nov-19" "ndr" 5.86105902777778 181.807673611111 0.673298611111107 -0.0431944444444435 25.7333774305556 2019 0.159166666666667 0.0178333333333333 0.128333333333333 0.11 0.0296666666666667 "apal_ndr_gCN4_cl32_fr4_AH_2019-11-19" "bagnumber-2174" "apal_ndr_gCN4_cl32_fr4_AH_2019-11-19" "4" "AH" "November" "Trip_5" "CN4_Cluster_32_4_ndr" 251 "apal" "5_ndr" "CN4" 32 5 NA "maroon2" "maroon2" "lightskyblue" "orangered" "olivedrab1" 25.1303377 -80.2939212 11.7
"65" "19-Nov-19" "ndr" 5.86105902777778 181.807673611111 0.673298611111107 -0.0431944444444435 25.7333774305556 2019 0.159166666666667 0.0178333333333333 0.128333333333333 0.11 0.0296666666666667 "apal_ndr_gCN4_cl32_fr5_AH_2019-11-19" "bagnumber-2175" "apal_ndr_gCN4_cl32_fr5_AH_2019-11-19" "5" "AH" "November" "Trip_5" "CN4_Cluster_32_5_ndr" 252 "apal" "5_ndr" "CN4" 32 5 NA "maroon2" "maroon2" "lightskyblue" "orangered" "olivedrab1" 25.1303377 -80.2939212 11.7
"66" "19-Nov-19" "ndr" 5.86105902777778 181.807673611111 0.673298611111107 -0.0431944444444435 25.7333774305556 2019 0.159166666666667 0.0178333333333333 0.128333333333333 0.11 0.0296666666666667 "apal_ndr_gCN4_cl28_fr3_AH_2019-11-19" "bagnumber-2176" "apal_ndr_gCN4_cl28_fr3_AH_2019-11-19" "3" "AH" "November" "Trip_5" "CN4_Cluster_28_3_ndr" 253 "apal" "5_ndr" "CN4" 28 5 NA "maroon2" "maroon2" "lightskyblue" "orangered" "olivedrab1" 25.1303322 -80.2939338 12.7
"67" "19-Nov-19" "ndr" 5.86105902777778 181.807673611111 0.673298611111107 -0.0431944444444435 25.7333774305556 2019 0.159166666666667 0.0178333333333333 0.128333333333333 0.11 0.0296666666666667 "apal_ndr_gCN4_cl28_fr4_AH_2019-11-19" "bagnumber-2177" "apal_ndr_gCN4_cl28_fr4_AH_2019-11-19" "4" "AH" "November" "Trip_5" "CN4_Cluster_28_4_ndr" 254 "apal" "5_ndr" "CN4" 28 5 NA "maroon2" "maroon2" "lightskyblue" "orangered" "olivedrab1" 25.1303322 -80.2939338 12.7
"68" "19-Nov-19" "ndr" 5.86105902777778 181.807673611111 0.673298611111107 -0.0431944444444435 25.7333774305556 2019 0.159166666666667 0.0178333333333333 0.128333333333333 0.11 0.0296666666666667 "apal_ndr_gCN4_cl28_fr5_AH_2019-11-19" "bagnumber-2178" "apal_ndr_gCN4_cl28_fr5_AH_2019-11-19" "5" "AH" "November" "Trip_5" "CN4_Cluster_28_5_ndr" 255 "apal" "5_ndr" "CN4" 28 5 NA "maroon2" "maroon2" "lightskyblue" "orangered" "olivedrab1" 25.1303322 -80.2939338 12.7
"69" "19-Nov-19" "ndr" 5.86105902777778 181.807673611111 0.673298611111107 -0.0431944444444435 25.7333774305556 2019 0.159166666666667 0.0178333333333333 0.128333333333333 0.11 0.0296666666666667 "apal_ndr_gML2_cl26_fr3_AH_2019-11-19" "bagnumber-2179" "apal_ndr_gML2_cl26_fr3_AH_2019-11-19" "3" "AH" "November" "Trip_5" "ML2_Cluster_26_3_ndr" 256 "apal" "5_ndr" "ML2" 26 5 NA "maroon2" "orangered" "turquoise3" "orangered" "olivedrab1" 25.1303151 -80.2939404 11.8
"70" "19-Nov-19" "ndr" 5.86105902777778 181.807673611111 0.673298611111107 -0.0431944444444435 25.7333774305556 2019 0.159166666666667 0.0178333333333333 0.128333333333333 0.11 0.0296666666666667 "apal_ndr_gML2_cl26_fr4_AH_2019-11-19" "bagnumber-2180" "apal_ndr_gML2_cl26_fr4_AH_2019-11-19" "4" "AH" "November" "Trip_5" "ML2_Cluster_26_4_ndr" 257 "apal" "5_ndr" "ML2" 26 5 NA "maroon2" "orangered" "turquoise3" "orangered" "olivedrab1" 25.1303151 -80.2939404 11.8
"71" "19-Nov-19" "ndr" 5.86105902777778 181.807673611111 0.673298611111107 -0.0431944444444435 25.7333774305556 2019 0.159166666666667 0.0178333333333333 0.128333333333333 0.11 0.0296666666666667 "apal_ndr_gML2_cl26_fr5_AH_2019-11-19" "bagnumber-2221" "apal_ndr_gML2_cl26_fr5_AH_2019-11-19" "5" "AH" "November" "Trip_5" "ML2_Cluster_26_5_ndr" 258 "apal" "5_ndr" "ML2" 26 5 NA "maroon2" "orangered" "turquoise3" "orangered" "olivedrab1" 25.1303151 -80.2939404 11.8
"72" "19-Nov-19" "ndr" 5.86105902777778 181.807673611111 0.673298611111107 -0.0431944444444435 25.7333774305556 2019 0.159166666666667 0.0178333333333333 0.128333333333333 0.11 0.0296666666666667 "apal_ndr_gML2_cl23_frB_AH_2019-11-19" "bagnumber-2223" "apal_ndr_gML2_cl23_frB_AH_2019-11-19" "B" "AH" "November" "Trip_5" "ML2_Cluster_23_B_ndr" 260 "apal" "5_ndr" "ML2" 23 5 NA "maroon2" "orangered" "turquoise3" "orangered" "olivedrab1" 25.1303352 -80.2939432 12.8
"73" "19-Nov-19" "ndr" 5.86105902777778 181.807673611111 0.673298611111107 -0.0431944444444435 25.7333774305556 2019 0.159166666666667 0.0178333333333333 0.128333333333333 0.11 0.0296666666666667 "apal_ndr_gML2_cl23_fr6_AH_2019-11-19" "bagnumber-2224" "apal_ndr_gML2_cl23_fr6_AH_2019-11-19" "6" "AH" "November" "Trip_5" "ML2_Cluster_23_6_ndr" 261 "apal" "5_ndr" "ML2" 23 5 NA "maroon2" "orangered" "turquoise3" "orangered" "olivedrab1" 25.1303352 -80.2939432 12.8
"74" "19-Nov-19" "ndr" 5.86105902777778 181.807673611111 0.673298611111107 -0.0431944444444435 25.7333774305556 2019 0.159166666666667 0.0178333333333333 0.128333333333333 0.11 0.0296666666666667 "apal_ndr_gML2_cl18_fr3_AH_2019-11-19" "bagnumber-2226" "apal_ndr_gML2_cl18_fr3_AH_2019-11-19" "3" "AH" "November" "Trip_5" "ML2_Cluster_18_3_ndr" 263 "apal" "5_ndr" "ML2" 18 5 NA "maroon2" "orangered" "turquoise3" "orangered" "olivedrab1" 25.1303496 -80.2939585 11.8
"75" "19-Nov-19" "ndr" 5.86105902777778 181.807673611111 0.673298611111107 -0.0431944444444435 25.7333774305556 2019 0.159166666666667 0.0178333333333333 0.128333333333333 0.11 0.0296666666666667 "apal_ndr_gML2_cl18_fr4_AH_2019-11-19" "bagnumber-2227" "apal_ndr_gML2_cl18_fr4_AH_2019-11-19" "4" "AH" "November" "Trip_5" "ML2_Cluster_18_4_ndr" 264 "apal" "5_ndr" "ML2" 18 5 NA "maroon2" "orangered" "turquoise3" "orangered" "olivedrab1" 25.1303496 -80.2939585 11.8
"76" "19-Nov-19" "ndr" 5.86105902777778 181.807673611111 0.673298611111107 -0.0431944444444435 25.7333774305556 2019 0.159166666666667 0.0178333333333333 0.128333333333333 0.11 0.0296666666666667 "apal_ndr_gML2_cl18_fr5_AH_2019-11-19" "bagnumber-2228" "apal_ndr_gML2_cl18_fr5_AH_2019-11-19" "5" "AH" "November" "Trip_5" "ML2_Cluster_18_5_ndr" 265 "apal" "5_ndr" "ML2" 18 5 NA "maroon2" "orangered" "turquoise3" "orangered" "olivedrab1" 25.1303496 -80.2939585 11.8
"77" "19-Nov-19" "ndr" 5.86105902777778 181.807673611111 0.673298611111107 -0.0431944444444435 25.7333774305556 2019 0.159166666666667 0.0178333333333333 0.128333333333333 0.11 0.0296666666666667 "apal_ndr_gML2_cl18_fr6_AH_2019-11-19" "bagnumber-2229" "apal_ndr_gML2_cl18_fr6_AH_2019-11-19" "6" "AH" "November" "Trip_5" "ML2_Cluster_18_6_ndr" 266 "apal" "5_ndr" "ML2" 18 5 NA "maroon2" "orangered" "turquoise3" "orangered" "olivedrab1" 25.1303496 -80.2939585 11.8
"78" "19-Nov-19" "ndr" 5.86105902777778 181.807673611111 0.673298611111107 -0.0431944444444435 25.7333774305556 2019 0.159166666666667 0.0178333333333333 0.128333333333333 0.11 0.0296666666666667 "apal_ndr_gCN2_cl15_fr3_AH_2019-11-19" "bagnumber-2237" "apal_ndr_gCN2_cl15_fr3_AH_2019-11-19" "3" "AH" "November" "Trip_5" "CN2_Cluster_15_3_ndr" 267 "apal" "5_ndr" "CN2" 15 5 NA "maroon2" "blue4" "greenyellow" "orangered" "olivedrab1" 25.1303356 -80.2939744 11.8
"79" "19-Nov-19" "ndr" 5.86105902777778 181.807673611111 0.673298611111107 -0.0431944444444435 25.7333774305556 2019 0.159166666666667 0.0178333333333333 0.128333333333333 0.11 0.0296666666666667 "apal_ndr_gCN2_cl15_fr4_AH_2019-11-19" "bagnumber-2238" "apal_ndr_gCN2_cl15_fr4_AH_2019-11-19" "4" "AH" "November" "Trip_5" "CN2_Cluster_15_4_ndr" 268 "apal" "5_ndr" "CN2" 15 5 NA "maroon2" "blue4" "greenyellow" "orangered" "olivedrab1" 25.1303356 -80.2939744 11.8
"80" "19-Nov-19" "ndr" 5.86105902777778 181.807673611111 0.673298611111107 -0.0431944444444435 25.7333774305556 2019 0.159166666666667 0.0178333333333333 0.128333333333333 0.11 0.0296666666666667 "apal_ndr_gCN2_cl15_fr5_AH_2019-11-19" "bagnumber-2239" "apal_ndr_gCN2_cl15_fr5_AH_2019-11-19" "5" "AH" "November" "Trip_5" "CN2_Cluster_15_5_ndr" 269 "apal" "5_ndr" "CN2" 15 5 NA "maroon2" "blue4" "greenyellow" "orangered" "olivedrab1" 25.1303356 -80.2939744 11.8
"81" "19-Nov-19" "ndr" 5.86105902777778 181.807673611111 0.673298611111107 -0.0431944444444435 25.7333774305556 2019 0.159166666666667 0.0178333333333333 0.128333333333333 0.11 0.0296666666666667 "apal_ndr_gCN2_cl15_fr6_AH_2019-11-19" "bagnumber-2240" "apal_ndr_gCN2_cl15_fr6_AH_2019-11-19" "6" "AH" "November" "Trip_5" "CN2_Cluster_15_6_ndr" 270 "apal" "5_ndr" "CN2" 15 5 NA "maroon2" "blue4" "greenyellow" "orangered" "olivedrab1" 25.1303356 -80.2939744 11.8
"82" "19-Nov-19" "ndr" 5.86105902777778 181.807673611111 0.673298611111107 -0.0431944444444435 25.7333774305556 2019 0.159166666666667 0.0178333333333333 0.128333333333333 0.11 0.0296666666666667 "apal_ndr_gHS1_cl70_fr3_AH_2019-11-19" "bagnumber-2242" "apal_ndr_gHS1_cl70_fr3_AH_2019-11-19" "3" "AH" "November" "Trip_5" "HS1_Cluster_70_3_ndr" 271 "apal" "5_ndr" "HS1" 70 5 NA "maroon2" "greenyellow" "olivedrab1" "orangered" "olivedrab1" 25.1302873 -80.2938389 12.6
"83" "19-Nov-19" "ndr" 5.86105902777778 181.807673611111 0.673298611111107 -0.0431944444444435 25.7333774305556 2019 0.159166666666667 0.0178333333333333 0.128333333333333 0.11 0.0296666666666667 "apal_ndr_gHS1_cl70_fr4_AH_2019-11-19" "bagnumber-2243" "apal_ndr_gHS1_cl70_fr4_AH_2019-11-19" "4" "AH" "November" "Trip_5" "HS1_Cluster_70_4_ndr" 272 "apal" "5_ndr" "HS1" 70 5 NA "maroon2" "greenyellow" "olivedrab1" "orangered" "olivedrab1" 25.1302873 -80.2938389 12.6
"84" "19-Nov-19" "ndr" 5.86105902777778 181.807673611111 0.673298611111107 -0.0431944444444435 25.7333774305556 2019 0.159166666666667 0.0178333333333333 0.128333333333333 0.11 0.0296666666666667 "apal_ndr_gHS1_cl70_fr5_AH_2019-11-19" "bagnumber-2244" "apal_ndr_gHS1_cl70_fr5_AH_2019-11-19" "5" "AH" "November" "Trip_5" "HS1_Cluster_70_5_ndr" 273 "apal" "5_ndr" "HS1" 70 5 NA "maroon2" "greenyellow" "olivedrab1" "orangered" "olivedrab1" 25.1302873 -80.2938389 12.6
"85" "19-Nov-19" "ndr" 5.86105902777778 181.807673611111 0.673298611111107 -0.0431944444444435 25.7333774305556 2019 0.159166666666667 0.0178333333333333 0.128333333333333 0.11 0.0296666666666667 "apal_ndr_gHS1_cl67_fr3_AH_2019-11-19" "bagnumber-2248" "apal_ndr_gHS1_cl67_fr3_AH_2019-11-19" "3" "AH" "November" "Trip_5" "HS1_Cluster_67_3_ndr" 274 "apal" "5_ndr" "HS1" 67 5 NA "maroon2" "greenyellow" "olivedrab1" "orangered" "olivedrab1" 25.1303102 -80.293823 12.6
"86" "19-Nov-19" "ndr" 5.86105902777778 181.807673611111 0.673298611111107 -0.0431944444444435 25.7333774305556 2019 0.159166666666667 0.0178333333333333 0.128333333333333 0.11 0.0296666666666667 "apal_ndr_gHS1_cl67_fr6_AH_2019-11-19" "bagnumber-2249" "apal_ndr_gHS1_cl67_fr6_AH_2019-11-19" "6" "AH" "November" "Trip_5" "HS1_Cluster_67_6_ndr" 275 "apal" "5_ndr" "HS1" 67 5 NA "maroon2" "greenyellow" "olivedrab1" "orangered" "olivedrab1" 25.1303102 -80.293823 12.6
"87" "19-Nov-19" "ndr" 5.86105902777778 181.807673611111 0.673298611111107 -0.0431944444444435 25.7333774305556 2019 0.159166666666667 0.0178333333333333 0.128333333333333 0.11 0.0296666666666667 "apal_ndr_gHS1_cl67_fr7_AH_2019-11-19" "bagnumber-2250" "apal_ndr_gHS1_cl67_fr7_AH_2019-11-19" "7" "AH" "November" "Trip_5" "HS1_Cluster_67_7_ndr" 276 "apal" "5_ndr" "HS1" 67 5 NA "maroon2" "greenyellow" "olivedrab1" "orangered" "olivedrab1" 25.1303102 -80.293823 12.6
"88" "19-Nov-19" "ndr" 5.86105902777778 181.807673611111 0.673298611111107 -0.0431944444444435 25.7333774305556 2019 0.159166666666667 0.0178333333333333 0.128333333333333 0.11 0.0296666666666667 "apal_ndr_gCN2_cl65_fr3_AH_2019-11-19" "bagnumber-2251" "apal_ndr_gCN2_cl65_fr3_AH_2019-11-19" "3" "AH" "November" "Trip_5" "CN2_Cluster_65_3_ndr" 277 "apal" "5_ndr" "CN2" 65 5 NA "maroon2" "blue4" "greenyellow" "orangered" "olivedrab1" 25.1303122 -80.293845 11.6
"89" "19-Nov-19" "ndr" 5.86105902777778 181.807673611111 0.673298611111107 -0.0431944444444435 25.7333774305556 2019 0.159166666666667 0.0178333333333333 0.128333333333333 0.11 0.0296666666666667 "apal_ndr_gCN2_cl65_fr6_AH_2019-11-19" "bagnumber-2252" "apal_ndr_gCN2_cl65_fr6_AH_2019-11-19" "6" "AH" "November" "Trip_5" "CN2_Cluster_65_6_ndr" 278 "apal" "5_ndr" "CN2" 65 5 NA "maroon2" "blue4" "greenyellow" "orangered" "olivedrab1" 25.1303122 -80.293845 11.6
"90" "2-Jul-19" "pr" 7.31819444444444 189.297239583333 -2.22309027777778 -3.95930555555555 30.0948670138889 2019 0.5265 0.0215 1.5805 1.559 0.023 "apal_pr_gCN4_cl72_frA_AH_2019-07-02" "bagnumber-1328" "apal_pr_gCN4_cl72_frA_AH_2019-07-02" "A" "AH" "July" "Trip_3" "CN4_Cluster_72_A_pr" 62 "apal" "3_pr" "CN4" 72 3 NA "greenyellow" "maroon2" "ivory3" "maroon2" "slategrey" 24.9845657 -80.4165627 17.7
"91" "2-Jul-19" "pr" 7.31819444444444 189.297239583333 -2.22309027777778 -3.95930555555555 30.0948670138889 2019 0.5265 0.0215 1.5805 1.559 0.023 "apal_pr_gCN4_cl72_fr3_AH_2019-07-02" "bagnumber-1329" "apal_pr_gCN4_cl72_fr3_AH_2019-07-02" "3" "AH" "July" "Trip_3" "CN4_Cluster_72_3_pr" 63 "apal" "3_pr" "CN4" 72 3 NA "greenyellow" "maroon2" "ivory3" "maroon2" "slategrey" 24.9845657 -80.4165627 17.7
"92" "2-Jul-19" "pr" 7.31819444444444 189.297239583333 -2.22309027777778 -3.95930555555555 30.0948670138889 2019 0.5265 0.0215 1.5805 1.559 0.023 "apal_pr_gCN4_cl72_fr5_AH_2019-07-02" "bagnumber-1330" "apal_pr_gCN4_cl72_fr5_AH_2019-07-02" "5" "AH" "July" "Trip_3" "CN4_Cluster_72_5_pr" 64 "apal" "3_pr" "CN4" 72 3 NA "greenyellow" "maroon2" "ivory3" "maroon2" "slategrey" 24.9845657 -80.4165627 17.7
"93" "2-Jul-19" "pr" 7.31819444444444 189.297239583333 -2.22309027777778 -3.95930555555555 30.0948670138889 2019 0.5265 0.0215 1.5805 1.559 0.023 "apal_pr_gML2_cl65_fr4_AH_2019-07-02" "bagnumber-1334" "apal_pr_gML2_cl65_fr4_AH_2019-07-02" "4" "AH" "July" "Trip_3" "ML2_Cluster_65_4_pr" 65 "apal" "3_pr" "ML2" 65 3 NA "greenyellow" "orangered" "slategrey" "maroon2" "slategrey" 24.9845482 -80.4165515 17.7
"94" "2-Jul-19" "pr" 7.31819444444444 189.297239583333 -2.22309027777778 -3.95930555555555 30.0948670138889 2019 0.5265 0.0215 1.5805 1.559 0.023 "apal_pr_gML2_cl65_fr5_AH_2019-07-02" "bagnumber-1335" "apal_pr_gML2_cl65_fr5_AH_2019-07-02" "5" "AH" "July" "Trip_3" "ML2_Cluster_65_5_pr" 66 "apal" "3_pr" "ML2" 65 3 NA "greenyellow" "orangered" "slategrey" "maroon2" "slategrey" 24.9845482 -80.4165515 17.7
"95" "2-Jul-19" "pr" 7.31819444444444 189.297239583333 -2.22309027777778 -3.95930555555555 30.0948670138889 2019 0.5265 0.0215 1.5805 1.559 0.023 "apal_pr_gML2_cl65_fr6_AH_2019-07-02" "bagnumber-1336" "apal_pr_gML2_cl65_fr6_AH_2019-07-02" "6" "AH" "July" "Trip_3" "ML2_Cluster_65_6_pr" 67 "apal" "3_pr" "ML2" 65 3 NA "greenyellow" "orangered" "slategrey" "maroon2" "slategrey" 24.9845482 -80.4165515 17.7
"96" "2-Jul-19" "pr" 7.31819444444444 189.297239583333 -2.22309027777778 -3.95930555555555 30.0948670138889 2019 0.5265 0.0215 1.5805 1.559 0.023 "apal_pr_gML2_cl64_fr4_AH_2019-07-02" "bagnumber-1337" "apal_pr_gML2_cl64_fr4_AH_2019-07-02" "4" "AH" "July" "Trip_3" "ML2_Cluster_64_4_pr" 68 "apal" "3_pr" "ML2" 64 3 NA "greenyellow" "orangered" "slategrey" "maroon2" "slategrey" 24.9845404 -80.4165528 16.7
